run_id	step	epsilon
breakout_1656253812_89b07dc8	1313	0.08784500919014843
breakout_1656253812_89b07dc8	1315	0.08784500919014843
breakout_1656253812_89b07dc8	1318	0.08784500919014843
breakout_1656253812_89b07dc8	1320	0.08696655909824694
breakout_1656253812_89b07dc8	1323	0.08696655909824694
breakout_1656253812_89b07dc8	1325	0.08696655909824694
breakout_1656253812_89b07dc8	1328	0.08609689350726446
breakout_1656253812_89b07dc8	1330	0.08609689350726446
breakout_1656253812_89b07dc8	1333	0.08523592457219181
breakout_1656253812_89b07dc8	1335	0.08523592457219181
breakout_1656253812_89b07dc8	1338	0.0843835653264699
breakout_1656253812_89b07dc8	1341	0.0843835653264699
breakout_1656253812_89b07dc8	1343	0.0835397296732052
breakout_1656253812_89b07dc8	1346	0.0835397296732052
breakout_1656253812_89b07dc8	1348	0.0835397296732052
breakout_1656253812_89b07dc8	1351	0.0835397296732052
breakout_1656253812_89b07dc8	1353	0.08270433237647315
breakout_1656253812_89b07dc8	1356	0.08270433237647315
breakout_1656253812_89b07dc8	1358	0.08270433237647315
breakout_1656253812_89b07dc8	1361	0.08187728905270841
breakout_1656253812_89b07dc8	1363	0.08187728905270841
breakout_1656253812_89b07dc8	1366	0.08105851616218133
breakout_1656253812_89b07dc8	1368	0.08105851616218133
breakout_1656253812_89b07dc8	1371	0.08024793100055952
breakout_1656253812_89b07dc8	1374	0.08024793100055952
breakout_1656253812_89b07dc8	1376	0.08024793100055952
breakout_1656253812_89b07dc8	1379	0.07944545169055392
breakout_1656253812_89b07dc8	1381	0.07944545169055392
breakout_1656253812_89b07dc8	1384	0.07944545169055392
breakout_1656253812_89b07dc8	1386	0.07944545169055392
breakout_1656253812_89b07dc8	1389	0.07944545169055392
breakout_1656253812_89b07dc8	1391	0.07865099717364837
breakout_1656253812_89b07dc8	1394	0.07786448720191189
breakout_1656253812_89b07dc8	1396	0.07786448720191189
breakout_1656253812_89b07dc8	1399	0.07786448720191189
breakout_1656253812_89b07dc8	1401	0.07708584232989277
breakout_1656253812_89b07dc8	1404	0.07708584232989277
breakout_1656253812_89b07dc8	1407	0.07631498390659384
breakout_1656253812_89b07dc8	1409	0.07631498390659384
breakout_1656253812_89b07dc8	1412	0.07555183406752791
breakout_1656253812_89b07dc8	1414	0.07555183406752791
breakout_1656253812_89b07dc8	1417	0.07555183406752791
breakout_1656253812_89b07dc8	1419	0.07479631572685264
breakout_1656253812_89b07dc8	1422	0.07479631572685264
breakout_1656253812_89b07dc8	1424	0.07404835256958411
breakout_1656253812_89b07dc8	1427	0.07404835256958411
breakout_1656253812_89b07dc8	1429	0.07404835256958411
breakout_1656253812_89b07dc8	1432	0.07330786904388827
breakout_1656253812_89b07dc8	1434	0.07330786904388827
breakout_1656253812_89b07dc8	1437	0.07330786904388827
breakout_1656253812_89b07dc8	1440	0.07257479035344938
breakout_1656253812_89b07dc8	1442	0.07184904244991488
breakout_1656253812_89b07dc8	1445	0.07184904244991488
breakout_1656253812_89b07dc8	1447	0.07113055202541574
breakout_1656253812_89b07dc8	1450	0.07113055202541574
breakout_1656253812_89b07dc8	1452	0.07041924650516158
breakout_1656253812_89b07dc8	1455	0.07041924650516158
breakout_1656253812_89b07dc8	1457	0.06971505404010997
breakout_1656253812_89b07dc8	1460	0.06971505404010997
breakout_1656253812_89b07dc8	1462	0.06971505404010997
breakout_1656253812_89b07dc8	1465	0.06971505404010997
breakout_1656253812_89b07dc8	1467	0.06901790349970886
breakout_1656253812_89b07dc8	1470	0.06901790349970886
breakout_1656253812_89b07dc8	1473	0.06901790349970886
breakout_1656253812_89b07dc8	1475	0.06832772446471178
breakout_1656253812_89b07dc8	1478	0.06832772446471178
breakout_1656253812_89b07dc8	1480	0.06832772446471178
breakout_1656253812_89b07dc8	1483	0.06764444722006466
breakout_1656253812_89b07dc8	1485	0.066968002747864
breakout_1656253812_89b07dc8	1488	0.066968002747864
breakout_1656253812_89b07dc8	1490	0.06629832272038537
breakout_1656253812_89b07dc8	1493	0.06629832272038537
breakout_1656253812_89b07dc8	1495	0.06563533949318151
breakout_1656253812_89b07dc8	1498	0.06563533949318151
breakout_1656253812_89b07dc8	1500	0.0643291962372672
breakout_1656253812_89b07dc8	1503	0.06368590427489453
breakout_1656253812_89b07dc8	1506	0.06368590427489453
breakout_1656253812_89b07dc8	1508	0.06304904523214558
breakout_1656253812_89b07dc8	1511	0.06304904523214558
breakout_1656253812_89b07dc8	1513	0.06241855477982412
breakout_1656253812_89b07dc8	1516	0.06179436923202588
breakout_1656253812_89b07dc8	1518	0.06179436923202588
breakout_1656253812_89b07dc8	1521	0.06117642553970562
breakout_1656253812_89b07dc8	1523	0.06117642553970562
breakout_1656253812_89b07dc8	1526	0.06056466128430856
breakout_1656253812_89b07dc8	1528	0.06056466128430856
breakout_1656253812_89b07dc8	1531	0.06056466128430856
breakout_1656253812_89b07dc8	1533	0.05995901467146548
breakout_1656253812_89b07dc8	1536	0.05995901467146548
breakout_1656253812_89b07dc8	1539	0.05995901467146548
breakout_1656253812_89b07dc8	1541	0.05935942452475082
breakout_1656253812_89b07dc8	1544	0.05935942452475082
breakout_1656253812_89b07dc8	1546	0.05935942452475082
breakout_1656253812_89b07dc8	1549	0.058765830279503314
breakout_1656253812_89b07dc8	1551	0.058765830279503314
breakout_1656253812_89b07dc8	1554	0.058765830279503314
breakout_1656253812_89b07dc8	1556	0.05817817197670828
breakout_1656253812_89b07dc8	1559	0.057596390256941195
breakout_1656253812_89b07dc8	1561	0.057596390256941195
breakout_1656253812_89b07dc8	1564	0.057596390256941195
breakout_1656253812_89b07dc8	1566	0.057596390256941195
breakout_1656253812_89b07dc8	1569	0.05702042635437178
breakout_1656253812_89b07dc8	1572	0.05702042635437178
breakout_1656253812_89b07dc8	1574	0.05702042635437178
breakout_1656253812_89b07dc8	1577	0.05645022209082806
breakout_1656253812_89b07dc8	1579	0.05645022209082806
breakout_1656253812_89b07dc8	1582	0.05588571986991978
breakout_1656253812_89b07dc8	1584	0.055326862671220584
breakout_1656253812_89b07dc8	1587	0.055326862671220584
breakout_1656253812_89b07dc8	1589	0.05477359404450838
breakout_1656253812_89b07dc8	1592	0.05477359404450838
breakout_1656253812_89b07dc8	1594	0.054225858104063294
breakout_1656253812_89b07dc8	1597	0.054225858104063294
breakout_1656253812_89b07dc8	1599	0.054225858104063294
breakout_1656253812_89b07dc8	1602	0.054225858104063294
breakout_1656253812_89b07dc8	1605	0.054225858104063294
breakout_1656253812_89b07dc8	1607	0.05368359952302266
breakout_1656253812_89b07dc8	1610	0.05368359952302266
breakout_1656253812_89b07dc8	1612	0.05368359952302266
breakout_1656253812_89b07dc8	1615	0.05368359952302266
breakout_1656253812_89b07dc8	1617	0.052615295892514506
breakout_1656253812_89b07dc8	1620	0.052089142933589364
breakout_1656253812_89b07dc8	1622	0.05156825150425347
breakout_1656253812_89b07dc8	1625	0.05156825150425347
breakout_1656253812_89b07dc8	1627	0.05156825150425347
breakout_1656253812_89b07dc8	1630	0.051052568989210935
breakout_1656253812_89b07dc8	1632	0.051052568989210935
breakout_1656253812_89b07dc8	1635	0.05054204329931883
breakout_1656253812_89b07dc8	1638	0.05054204329931883
breakout_1656253812_89b07dc8	1640	0.05054204329931883
breakout_1656253812_89b07dc8	1643	0.05003662286632564
breakout_1656253812_89b07dc8	1645	0.04953625663766238
breakout_1656253812_89b07dc8	1648	0.04953625663766238
breakout_1656253812_89b07dc8	1650	0.04953625663766238
breakout_1656253812_89b07dc8	1653	0.04904089407128576
breakout_1656253812_89b07dc8	1655	0.04904089407128576
breakout_1656253812_89b07dc8	1658	0.0485504851305729
breakout_1656253812_89b07dc8	1660	0.0485504851305729
breakout_1656253812_89b07dc8	1663	0.048064980279267165
breakout_1656253812_89b07dc8	1665	0.048064980279267165
breakout_1656253812_89b07dc8	1668	0.04758433047647449
breakout_1656253812_89b07dc8	1671	0.04710848717170975
breakout_1656253812_89b07dc8	1673	0.04710848717170975
breakout_1656253812_89b07dc8	1676	0.04710848717170975
breakout_1656253812_89b07dc8	1678	0.04663740229999265
breakout_1656253812_89b07dc8	1681	0.04663740229999265
breakout_1656253812_89b07dc8	1683	0.04663740229999265
breakout_1656253812_89b07dc8	1686	0.04617102827699272
breakout_1656253812_89b07dc8	1688	0.04617102827699272
breakout_1656253812_89b07dc8	1691	0.04617102827699272
breakout_1656253812_89b07dc8	1693	0.04617102827699272
breakout_1656253812_89b07dc8	1696	0.04525222481428057
breakout_1656253812_89b07dc8	1698	0.04525222481428057
breakout_1656253812_89b07dc8	1701	0.04479970256613776
breakout_1656253812_89b07dc8	1703	0.04479970256613776
breakout_1656253812_89b07dc8	1706	0.04479970256613776
breakout_1656253812_89b07dc8	1709	0.04435170554047638
breakout_1656253812_89b07dc8	1711	0.043908188485071616
breakout_1656253812_89b07dc8	1714	0.043908188485071616
breakout_1656253812_89b07dc8	1716	0.043908188485071616
breakout_1656253812_89b07dc8	1719	0.0434691066002209
breakout_1656253812_89b07dc8	1721	0.0434691066002209
breakout_1656253812_89b07dc8	1724	0.0434691066002209
breakout_1656253812_89b07dc8	1726	0.03776360434375024
breakout_1656253812_89b07dc8	1729	0.03664198753113651
breakout_1656253812_89b07dc8	1731	0.03664198753113651
breakout_1656253812_89b07dc8	1734	0.03664198753113651
breakout_1656253812_89b07dc8	1736	0.03664198753113651
breakout_1656253812_89b07dc8	1739	0.03664198753113651
breakout_1656253812_89b07dc8	1742	0.036275567655825146
breakout_1656253812_89b07dc8	1744	0.036275567655825146
breakout_1656253812_89b07dc8	1747	0.03591281197926689
breakout_1656253812_89b07dc8	1749	0.03591281197926689
breakout_1656253812_89b07dc8	1752	0.03591281197926689
breakout_1656253812_89b07dc8	1754	0.03591281197926689
breakout_1656253812_89b07dc8	1757	0.035553683859474224
breakout_1656253812_89b07dc8	1759	0.035553683859474224
breakout_1656253812_89b07dc8	1762	0.035553683859474224
breakout_1656253812_89b07dc8	1764	0.035553683859474224
breakout_1656253812_89b07dc8	1767	0.035553683859474224
breakout_1656253812_89b07dc8	1769	0.03519814702087948
breakout_1656253812_89b07dc8	1772	0.03484616555067068
breakout_1656253812_89b07dc8	1775	0.03484616555067068
breakout_1656253812_89b07dc8	1777	0.034497703895163975
breakout_1656253812_89b07dc8	1780	0.03415272685621234
breakout_1656253812_89b07dc8	1782	0.03415272685621234
breakout_1656253812_89b07dc8	1785	0.03381119958765021
breakout_1656253812_89b07dc8	1787	0.03381119958765021
breakout_1656253812_89b07dc8	1790	0.03381119958765021
breakout_1656253812_89b07dc8	1792	0.03347308759177371
breakout_1656253812_89b07dc8	1795	0.03313835671585597
breakout_1656253812_89b07dc8	1797	0.03280697314869741
breakout_1656253812_89b07dc8	1800	0.03280697314869741
breakout_1656253812_89b07dc8	1802	0.03280697314869741
breakout_1656253812_89b07dc8	1805	0.032478903417210436
breakout_1656253812_89b07dc8	1808	0.032154114383038335
breakout_1656253812_89b07dc8	1810	0.032154114383038335
breakout_1656253812_89b07dc8	1813	0.032154114383038335
breakout_1656253812_89b07dc8	1815	0.03183257323920795
breakout_1656253812_89b07dc8	1818	0.03183257323920795
breakout_1656253812_89b07dc8	1820	0.03183257323920795
breakout_1656253812_89b07dc8	1823	0.03151424750681587
breakout_1656253812_89b07dc8	1825	0.03151424750681587
breakout_1656253812_89b07dc8	1828	0.03151424750681587
breakout_1656253812_89b07dc8	1830	0.03119910503174771
breakout_1656253812_89b07dc8	1833	0.03119910503174771
breakout_1656253812_89b07dc8	1835	0.03119910503174771
breakout_1656253812_89b07dc8	1838	0.03119910503174771
breakout_1656253812_89b07dc8	1841	0.030887113981430233
breakout_1656253812_89b07dc8	1843	0.030887113981430233
breakout_1656253812_89b07dc8	1846	0.03057824284161593
breakout_1656253812_89b07dc8	1848	0.03057824284161593
breakout_1656253812_89b07dc8	1851	0.03057824284161593
breakout_1656253812_89b07dc8	1853	0.03027246041319977
breakout_1656253812_89b07dc8	1856	0.03027246041319977
breakout_1656253812_89b07dc8	1858	0.029969735809067772
breakout_1656253812_89b07dc8	1861	0.029969735809067772
breakout_1656253812_89b07dc8	1863	0.029969735809067772
breakout_1656253812_89b07dc8	1866	0.029969735809067772
breakout_1656253812_89b07dc8	1868	0.029670038450977095
breakout_1656253812_89b07dc8	1871	0.029670038450977095
breakout_1656253812_89b07dc8	1874	0.029373338066467324
breakout_1656253812_89b07dc8	1876	0.025517964452291122
breakout_1656253812_89b07dc8	1879	0.025517964452291122
breakout_1656253812_89b07dc8	1881	0.02526278480776821
breakout_1656253812_89b07dc8	1884	0.02526278480776821
breakout_1656253812_89b07dc8	1886	0.02526278480776821
breakout_1656253812_89b07dc8	1889	0.025010156959690527
breakout_1656253812_89b07dc8	1891	0.02476005539009362
breakout_1656253812_89b07dc8	1894	0.02476005539009362
breakout_1656253812_89b07dc8	1896	0.02476005539009362
breakout_1656253812_89b07dc8	1899	0.02476005539009362
breakout_1656253812_89b07dc8	1901	0.024512454836192684
breakout_1656253812_89b07dc8	1904	0.024512454836192684
breakout_1656253812_89b07dc8	1907	0.024512454836192684
breakout_1656253812_89b07dc8	1909	0.024512454836192684
breakout_1656253812_89b07dc8	1912	0.024267330287830756
breakout_1656253812_89b07dc8	1914	0.024267330287830756
breakout_1656253812_89b07dc8	1917	0.024267330287830756
breakout_1656253812_89b07dc8	1919	0.024024656984952448
breakout_1656253812_89b07dc8	1922	0.023784410415102923
breakout_1656253812_89b07dc8	1924	0.023784410415102923
breakout_1656253812_89b07dc8	1927	0.023784410415102923
breakout_1656253812_89b07dc8	1929	0.023784410415102923
breakout_1656253812_89b07dc8	1932	0.023546566310951894
breakout_1656253812_89b07dc8	1934	0.023546566310951894
breakout_1656253812_89b07dc8	1937	0.023546566310951894
breakout_1656253812_89b07dc8	1940	0.023311100647842375
breakout_1656253812_89b07dc8	1942	0.02307798964136395
breakout_1656253812_89b07dc8	1945	0.02307798964136395
breakout_1656253812_89b07dc8	1947	0.02307798964136395
breakout_1656253812_89b07dc8	1950	0.022847209744950314
breakout_1656253812_89b07dc8	1952	0.022847209744950314
breakout_1656253812_89b07dc8	1955	0.022847209744950314
breakout_1656253812_89b07dc8	1957	0.02261873764750081
breakout_1656253812_89b07dc8	1960	0.02261873764750081
breakout_1656253812_89b07dc8	1962	0.02261873764750081
breakout_1656253812_89b07dc8	1965	0.02261873764750081
breakout_1656253812_89b07dc8	1967	0.022392550271025803
breakout_1656253812_89b07dc8	1970	0.022392550271025803
breakout_1656253812_89b07dc8	1973	0.022392550271025803
breakout_1656253812_89b07dc8	1975	0.022168624768315544
breakout_1656253812_89b07dc8	1978	0.022168624768315544
breakout_1656253812_89b07dc8	1980	0.02194693852063239
breakout_1656253812_89b07dc8	1983	0.02194693852063239
breakout_1656253812_89b07dc8	1985	0.02194693852063239
breakout_1656253812_89b07dc8	1988	0.02194693852063239
breakout_1656253812_89b07dc8	1990	0.021727469135426065
breakout_1656253812_89b07dc8	1993	0.021727469135426065
breakout_1656253812_89b07dc8	1995	0.021727469135426065
breakout_1656253812_89b07dc8	1998	0.021727469135426065
breakout_1656253812_89b07dc8	2000	0.021510194444071803
breakout_1656253812_89b07dc8	2003	0.021510194444071803
breakout_1656253812_89b07dc8	2006	0.021510194444071803
breakout_1656253812_89b07dc8	2008	0.021510194444071803
breakout_1656253812_89b07dc8	2011	0.021082141574634772
breakout_1656253812_89b07dc8	2013	0.020871320158888425
breakout_1656253812_89b07dc8	2016	0.020871320158888425
breakout_1656253812_89b07dc8	2018	0.020662606957299542
breakout_1656253812_89b07dc8	2021	0.020662606957299542
breakout_1656253812_89b07dc8	2023	0.020662606957299542
breakout_1656253812_89b07dc8	2026	0.020662606957299542
breakout_1656253812_89b07dc8	2028	0.020662606957299542
breakout_1656253812_89b07dc8	2031	0.020455980887726547
breakout_1656253812_89b07dc8	2033	0.020455980887726547
breakout_1656253812_89b07dc8	2036	0.02025142107884928
breakout_1656253812_89b07dc8	2039	0.020048906868060788
breakout_1656253812_89b07dc8	2041	0.020048906868060788
breakout_1656253812_89b07dc8	2044	0.01741740389222302
breakout_1656253812_89b07dc8	2046	0.01741740389222302
breakout_1656253812_89b07dc8	2049	0.01724322985330079
breakout_1656253812_89b07dc8	2051	0.01724322985330079
breakout_1656253812_89b07dc8	2054	0.01724322985330079
breakout_1656253812_89b07dc8	2056	0.017070797554767782
breakout_1656253812_89b07dc8	2059	0.017070797554767782
breakout_1656253812_89b07dc8	2061	0.017070797554767782
breakout_1656253812_89b07dc8	2064	0.016900089579220106
breakout_1656253812_89b07dc8	2066	0.016900089579220106
breakout_1656253812_89b07dc8	2069	0.016731088683427906
breakout_1656253812_89b07dc8	2072	0.016731088683427906
breakout_1656253812_89b07dc8	2074	0.016731088683427906
breakout_1656253812_89b07dc8	2077	0.016563777796593626
breakout_1656253812_89b07dc8	2079	0.016563777796593626
breakout_1656253812_89b07dc8	2082	0.016563777796593626
breakout_1656253812_89b07dc8	2084	0.016398140018627688
breakout_1656253812_89b07dc8	2087	0.016398140018627688
breakout_1656253812_89b07dc8	2089	0.016398140018627688
breakout_1656253812_89b07dc8	2092	0.016398140018627688
breakout_1656253812_89b07dc8	2094	0.01623415861844141
breakout_1656253812_89b07dc8	2097	0.016071817032256998
breakout_1656253812_89b07dc8	2099	0.016071817032256998
breakout_1656253812_89b07dc8	2102	0.016071817032256998
breakout_1656253812_89b07dc8	2105	0.01591109886193443
breakout_1656253812_89b07dc8	2107	0.01591109886193443
breakout_1656253812_89b07dc8	2110	0.01591109886193443
breakout_1656253812_89b07dc8	2112	0.015751987873315085
breakout_1656253812_89b07dc8	2115	0.015751987873315085
breakout_1656253812_89b07dc8	2117	0.015594467994581935
breakout_1656253812_89b07dc8	2120	0.015594467994581935
breakout_1656253812_89b07dc8	2122	0.015438523314636115
breakout_1656253812_89b07dc8	2125	0.015438523314636115
breakout_1656253812_89b07dc8	2127	0.015284138081489753
breakout_1656253812_89b07dc8	2130	0.015131296700674856
breakout_1656253812_89b07dc8	2132	0.014979983733668108
breakout_1656253812_89b07dc8	2135	0.014979983733668108
breakout_1656253812_89b07dc8	2137	0.014979983733668108
breakout_1656253812_89b07dc8	2140	0.014979983733668108
breakout_1656253812_89b07dc8	2143	0.014830183896331426
breakout_1656253812_89b07dc8	2145	0.014830183896331426
breakout_1656253812_89b07dc8	2148	0.014830183896331426
breakout_1656253812_89b07dc8	2150	0.014681882057368112
breakout_1656253812_89b07dc8	2153	0.014681882057368112
breakout_1656253812_89b07dc8	2155	0.01453506323679443
breakout_1656253812_89b07dc8	2158	0.01453506323679443
breakout_1656253812_89b07dc8	2160	0.01453506323679443
breakout_1656253812_89b07dc8	2163	0.014389712604426485
breakout_1656253812_89b07dc8	2165	0.01424581547838222
breakout_1656253812_89b07dc8	2168	0.01424581547838222
breakout_1656253812_89b07dc8	2170	0.014103357323598397
breakout_1656253812_89b07dc8	2173	0.014103357323598397
breakout_1656253812_89b07dc8	2176	0.013962323750362413
breakout_1656253812_89b07dc8	2178	0.013822700512858789
breakout_1656253812_89b07dc8	2181	0.013822700512858789
breakout_1656253812_89b07dc8	2183	0.0136844735077302
breakout_1656253812_89b07dc8	2186	0.0136844735077302
breakout_1656253812_89b07dc8	2188	0.0136844735077302
breakout_1656253812_89b07dc8	2191	0.013547628772652899
breakout_1656253812_89b07dc8	2193	0.013547628772652899
breakout_1656253812_89b07dc8	2196	0.01341215248492637
breakout_1656253812_89b07dc8	2198	0.01341215248492637
breakout_1656253812_89b07dc8	2201	0.013278030960077106
breakout_1656253812_89b07dc8	2203	0.013278030960077106
breakout_1656253812_89b07dc8	2206	0.013145250650476335
breakout_1656253812_89b07dc8	2209	0.013145250650476335
breakout_1656253812_89b07dc8	2211	0.012883660162531854
breakout_1656253812_89b07dc8	2214	0.012883660162531854
breakout_1656253812_89b07dc8	2216	0.012754823560906535
breakout_1656253812_89b07dc8	2219	0.012754823560906535
breakout_1656253812_89b07dc8	2221	0.01262727532529747
breakout_1656253812_89b07dc8	2224	0.01262727532529747
breakout_1656253812_89b07dc8	2226	0.01262727532529747
breakout_1656253812_89b07dc8	2229	0.012501002572044496
breakout_1656253812_89b07dc8	2231	0.012501002572044496
breakout_1656253812_89b07dc8	2234	0.012501002572044496
breakout_1656253812_89b07dc8	2236	0.012501002572044496
breakout_1656253812_89b07dc8	2239	0.01237599254632405
breakout_1656253812_89b07dc8	2242	0.01237599254632405
breakout_1656253812_89b07dc8	2244	0.01225223262086081
breakout_1656253812_89b07dc8	2247	0.01225223262086081
breakout_1656253812_89b07dc8	2249	0.01225223262086081
breakout_1656253812_89b07dc8	2252	0.012129710294652202
breakout_1656253812_89b07dc8	2254	0.012129710294652202
breakout_1656253812_89b07dc8	2257	0.01200841319170568
breakout_1656253812_89b07dc8	2259	0.011888329059788623
breakout_1656253812_89b07dc8	2262	0.011888329059788623
breakout_1656253812_89b07dc8	2264	0.011888329059788623
breakout_1656253812_89b07dc8	2267	0.011888329059788623
breakout_1656253812_89b07dc8	2269	0.011888329059788623
breakout_1656253812_89b07dc8	2272	0.011769445769190737
breakout_1656253812_89b07dc8	2275	0.01165175131149883
breakout_1656253812_89b07dc8	2277	0.011535233798383842
breakout_1656253812_89b07dc8	2280	0.011535233798383842
breakout_1656253812_89b07dc8	2282	0.011535233798383842
breakout_1656253812_89b07dc8	2285	0.011419881460400004
breakout_1656253812_89b07dc8	2287	0.011419881460400004
breakout_1656253812_89b07dc8	2290	0.011305682645796004
breakout_1656253812_89b07dc8	2292	0.011305682645796004
breakout_1656253812_89b07dc8	2295	0.011192625819338045
breakout_1656253812_89b07dc8	2297	0.011192625819338045
breakout_1656253812_89b07dc8	2300	0.011192625819338045
breakout_1656253812_89b07dc8	2302	0.011080699561144665
breakout_1656253812_89b07dc8	2305	0.011080699561144665
breakout_1656253812_89b07dc8	2308	0.011080699561144665
breakout_1656253812_89b07dc8	2310	0.011080699561144665
breakout_1656253812_89b07dc8	2313	0.011080699561144665
breakout_1656253812_89b07dc8	2315	0.010860193639877886
breakout_1656253812_89b07dc8	2318	0.010860193639877886
breakout_1656253812_89b07dc8	2320	0.010860193639877886
breakout_1656253812_89b07dc8	2323	0.010860193639877886
breakout_1656253812_89b07dc8	2325	0.010751591703479106
breakout_1656253812_89b07dc8	2328	0.010751591703479106
breakout_1656253812_89b07dc8	2330	0.010644075786444315
breakout_1656253812_89b07dc8	2333	0.010644075786444315
breakout_1656253812_89b07dc8	2335	0.010644075786444315
breakout_1656253812_89b07dc8	2338	0.010644075786444315
breakout_1656253812_89b07dc8	2341	0.010644075786444315
breakout_1656253812_89b07dc8	2343	0.010537635028579873
breakout_1656253812_89b07dc8	2346	0.010537635028579873
breakout_1656253812_89b07dc8	2348	0.010537635028579873
breakout_1656253812_89b07dc8	2351	0.010432258678294073
breakout_1656253812_89b07dc8	2353	0.010432258678294073
breakout_1656253812_89b07dc8	2356	0.010432258678294073
breakout_1656253812_89b07dc8	2358	0.010432258678294073
breakout_1656253812_89b07dc8	2361	0.010327936091511133
breakout_1656253812_89b07dc8	2363	0.010224656730596022
breakout_1656253812_89b07dc8	2366	0.01012241016329006
breakout_1656253812_89b07dc8	2368	0.01012241016329006
breakout_1656253812_89b07dc8	2371	0.01012241016329006
breakout_1656253812_89b07dc8	2374	0.01002118606165716
breakout_1656253812_89b07dc8	2376	0.01002118606165716
breakout_1656253812_89b07dc8	2379	0.01002118606165716
breakout_1656253812_89b07dc8	2381	0.01
breakout_1656253812_89b07dc8	2384	0.01
breakout_1656253812_89b07dc8	2386	0.01
breakout_1656253812_89b07dc8	2389	0.01
breakout_1656253812_89b07dc8	2391	0.01
breakout_1656253812_89b07dc8	2394	0.01
breakout_1656253812_89b07dc8	2396	0.01
breakout_1656253812_89b07dc8	2399	0.01
breakout_1656253812_89b07dc8	2401	0.01
breakout_1656253812_89b07dc8	2404	0.01
breakout_1656253812_89b07dc8	2407	0.01
breakout_1656253812_89b07dc8	2409	0.01
breakout_1656253812_89b07dc8	2412	0.01
breakout_1656253812_89b07dc8	2414	0.01
breakout_1656253812_89b07dc8	2417	0.01
breakout_1656253812_89b07dc8	2419	0.01
breakout_1656253812_89b07dc8	2422	0.01
breakout_1656253812_89b07dc8	2424	0.01
breakout_1656253812_89b07dc8	2427	0.01
breakout_1656253812_89b07dc8	2429	0.01
breakout_1656253812_89b07dc8	2432	0.01
breakout_1656253812_89b07dc8	2434	0.01
breakout_1656253812_89b07dc8	2437	0.01
breakout_1656253812_89b07dc8	2440	0.01
breakout_1656253812_89b07dc8	2442	0.01
breakout_1656253812_89b07dc8	2445	0.01
breakout_1656253812_89b07dc8	2447	0.01
breakout_1656253812_89b07dc8	2450	0.01
breakout_1656253812_89b07dc8	2452	0.01
breakout_1656253812_89b07dc8	2455	0.01
breakout_1656253812_89b07dc8	2457	0.01
breakout_1656253812_89b07dc8	2460	0.01
breakout_1656253812_89b07dc8	2462	0.01
breakout_1656253812_89b07dc8	2465	0.01
breakout_1656253812_89b07dc8	2467	0.01
breakout_1656253812_89b07dc8	2470	0.01
breakout_1656253812_89b07dc8	2473	0.01
breakout_1656253812_89b07dc8	2475	0.01
breakout_1656253812_89b07dc8	2478	0.01
breakout_1656253812_89b07dc8	2480	0.01
breakout_1656253812_89b07dc8	2483	0.01
breakout_1656253812_89b07dc8	2485	0.01
breakout_1656253812_89b07dc8	2488	0.01
breakout_1656253812_89b07dc8	2490	0.01
breakout_1656253812_89b07dc8	2493	0.01
breakout_1656253812_89b07dc8	2495	0.01
breakout_1656253812_89b07dc8	2498	0.01
breakout_1656253812_89b07dc8	2500	0.01
breakout_1656253812_89b07dc8	2503	0.01
breakout_1656253812_89b07dc8	2506	0.01
breakout_1656253812_89b07dc8	2508	0.01
breakout_1656253812_89b07dc8	2511	0.01
breakout_1656253812_89b07dc8	2513	0.01
breakout_1656253812_89b07dc8	2516	0.01
breakout_1656253812_89b07dc8	2518	0.01
breakout_1656253812_89b07dc8	2521	0.01
breakout_1656253812_89b07dc8	2523	0.01
breakout_1656253812_89b07dc8	2526	0.01
breakout_1656253812_89b07dc8	2528	0.01
breakout_1656253812_89b07dc8	2531	0.01
breakout_1656253812_89b07dc8	2533	0.01
breakout_1656253812_89b07dc8	2536	0.01
