run_id	step	loss
breakout_1656253812_89b07dc8	1330	0.35260406945599243
breakout_1656253812_89b07dc8	1333	0.3153018008451909
breakout_1656253812_89b07dc8	1335	0.26334370498079807
breakout_1656253812_89b07dc8	1338	0.39605054748244584
breakout_1656253812_89b07dc8	1341	0.32653629855485633
breakout_1656253812_89b07dc8	1343	0.34803371503949165
breakout_1656253812_89b07dc8	1346	0.3488131641643122
breakout_1656253812_89b07dc8	1348	0.4424636723706499
breakout_1656253812_89b07dc8	1351	0.47874023421900347
breakout_1656253812_89b07dc8	1353	0.2187218121252954
breakout_1656253812_89b07dc8	1356	0.15443502442212775
breakout_1656253812_89b07dc8	1358	0.47154042223701254
breakout_1656253812_89b07dc8	1361	0.28536903962958604
breakout_1656253812_89b07dc8	1363	0.3090254650451243
breakout_1656253812_89b07dc8	1366	0.3808543154736981
breakout_1656253812_89b07dc8	1368	0.22078499669441953
breakout_1656253812_89b07dc8	1371	0.3026819898514077
breakout_1656253812_89b07dc8	1374	0.3856364699022379
breakout_1656253812_89b07dc8	1376	0.3576649271999486
breakout_1656253812_89b07dc8	1379	0.4084745547734201
breakout_1656253812_89b07dc8	1381	0.34550316468812525
breakout_1656253812_89b07dc8	1384	0.32631125865736976
breakout_1656253812_89b07dc8	1386	0.2561365672154352
breakout_1656253812_89b07dc8	1389	0.2909836762701161
breakout_1656253812_89b07dc8	1391	0.24146264599403366
breakout_1656253812_89b07dc8	1394	0.3538201794726774
breakout_1656253812_89b07dc8	1396	0.3623187079792842
breakout_1656253812_89b07dc8	1399	0.3941989843151532
breakout_1656253812_89b07dc8	1401	0.3040326898917556
breakout_1656253812_89b07dc8	1404	0.4150137943215668
breakout_1656253812_89b07dc8	1407	0.4086491843336262
breakout_1656253812_89b07dc8	1409	0.3008913282537833
breakout_1656253812_89b07dc8	1412	0.3636475357343443
breakout_1656253812_89b07dc8	1414	0.40575517556862906
breakout_1656253812_89b07dc8	1417	0.4466269265394658
breakout_1656253812_89b07dc8	1419	0.421434924879577
breakout_1656253812_89b07dc8	1422	0.39662178710568696
breakout_1656253812_89b07dc8	1424	0.430147576960735
breakout_1656253812_89b07dc8	1427	0.44581819931045175
breakout_1656253812_89b07dc8	1429	0.5541872290777974
breakout_1656253812_89b07dc8	1432	0.5065537436748855
breakout_1656253812_89b07dc8	1434	0.3689196015475318
breakout_1656253812_89b07dc8	1437	0.36821251368382946
breakout_1656253812_89b07dc8	1440	0.2874535539885983
breakout_1656253812_89b07dc8	1442	0.49652390531264246
breakout_1656253812_89b07dc8	1445	0.41784074931638315
breakout_1656253812_89b07dc8	1447	0.276325102255214
breakout_1656253812_89b07dc8	1450	0.2989320867927745
breakout_1656253812_89b07dc8	1452	0.44134981493698433
breakout_1656253812_89b07dc8	1455	0.5142684312304482
breakout_1656253812_89b07dc8	1457	0.4985464141936973
breakout_1656253812_89b07dc8	1460	0.4814502949011512
breakout_1656253812_89b07dc8	1462	0.5532634145347401
breakout_1656253812_89b07dc8	1465	0.324935209704563
breakout_1656253812_89b07dc8	1467	0.45776869379915297
breakout_1656253812_89b07dc8	1470	0.5244972770451568
breakout_1656253812_89b07dc8	1473	0.5962857864797115
breakout_1656253812_89b07dc8	1475	0.4872681855340488
breakout_1656253812_89b07dc8	1478	0.2821994395926595
breakout_1656253812_89b07dc8	1480	0.5975527772679925
breakout_1656253812_89b07dc8	1483	0.5847649448551238
breakout_1656253812_89b07dc8	1485	0.38394323410466313
breakout_1656253812_89b07dc8	1488	0.5134446870069951
breakout_1656253812_89b07dc8	1490	0.5065400940948166
breakout_1656253812_89b07dc8	1493	0.3532717080670409
breakout_1656253812_89b07dc8	1495	0.4496976808295585
breakout_1656253812_89b07dc8	1498	0.37440528196748346
breakout_1656253812_89b07dc8	1500	0.435889303451404
breakout_1656253812_89b07dc8	1503	0.5004659157712013
breakout_1656253812_89b07dc8	1506	0.36879660363774747
breakout_1656253812_89b07dc8	1508	0.2642668759217486
breakout_1656253812_89b07dc8	1511	0.4705516496906057
breakout_1656253812_89b07dc8	1513	0.5487577857566066
breakout_1656253812_89b07dc8	1516	0.44429499038960785
breakout_1656253812_89b07dc8	1518	0.524120545887854
breakout_1656253812_89b07dc8	1521	0.4350687308469787
breakout_1656253812_89b07dc8	1523	0.2581093014450744
breakout_1656253812_89b07dc8	1526	0.5248543557827361
breakout_1656253812_89b07dc8	1528	0.35060340829659253
breakout_1656253812_89b07dc8	1531	0.4363178499042988
breakout_1656253812_89b07dc8	1533	0.3060882827267051
breakout_1656253812_89b07dc8	1536	0.486849220644217
breakout_1656253812_89b07dc8	1539	0.410697857150808
breakout_1656253812_89b07dc8	1541	0.40404761873651296
breakout_1656253812_89b07dc8	1544	0.4847512951819226
breakout_1656253812_89b07dc8	1546	0.5191673741210252
breakout_1656253812_89b07dc8	1549	0.4974567503668368
breakout_1656253812_89b07dc8	1551	0.3611294354777783
breakout_1656253812_89b07dc8	1554	0.42909865389810875
breakout_1656253812_89b07dc8	1556	0.38628411141689867
breakout_1656253812_89b07dc8	1559	0.6362890170421451
breakout_1656253812_89b07dc8	1561	0.4637245161575265
breakout_1656253812_89b07dc8	1564	0.28535700973588973
breakout_1656253812_89b07dc8	1566	0.42263043811544776
breakout_1656253812_89b07dc8	1569	0.46758837497327477
breakout_1656253812_89b07dc8	1572	0.46567226469051093
breakout_1656253812_89b07dc8	1574	0.4346926942234859
breakout_1656253812_89b07dc8	1577	0.43552055838517845
breakout_1656253812_89b07dc8	1579	0.4341400506091304
breakout_1656253812_89b07dc8	1582	0.42243059363681823
breakout_1656253812_89b07dc8	1584	0.4444080972461961
breakout_1656253812_89b07dc8	1587	0.3106821746332571
breakout_1656253812_89b07dc8	1589	0.4375747170415707
breakout_1656253812_89b07dc8	1592	0.5006238369969651
breakout_1656253812_89b07dc8	1594	0.3454321129829623
breakout_1656253812_89b07dc8	1597	0.5554982185130939
breakout_1656253812_89b07dc8	1599	0.40124261035816744
breakout_1656253812_89b07dc8	1602	0.5051333035808057
breakout_1656253812_89b07dc8	1605	0.4333972499589436
breakout_1656253812_89b07dc8	1607	0.3804458993836306
breakout_1656253812_89b07dc8	1610	0.4695958193624392
breakout_1656253812_89b07dc8	1612	0.4470267655560747
breakout_1656253812_89b07dc8	1615	0.5195075792726129
breakout_1656253812_89b07dc8	1617	0.36519177188165486
breakout_1656253812_89b07dc8	1620	0.4951806682511233
breakout_1656253812_89b07dc8	1622	0.5598576922202483
breakout_1656253812_89b07dc8	1625	0.31570727413054556
breakout_1656253812_89b07dc8	1627	0.3861738062114455
breakout_1656253812_89b07dc8	1630	0.43760729616042227
breakout_1656253812_89b07dc8	1632	0.5307201069081202
breakout_1656253812_89b07dc8	1635	0.503232496092096
breakout_1656253812_89b07dc8	1638	0.4507357816910371
breakout_1656253812_89b07dc8	1640	0.4652415811433457
breakout_1656253812_89b07dc8	1643	0.5345617266139016
breakout_1656253812_89b07dc8	1645	0.5123152356827632
breakout_1656253812_89b07dc8	1648	0.4658095095655881
breakout_1656253812_89b07dc8	1650	0.46793383872136474
breakout_1656253812_89b07dc8	1653	0.27936046541435644
breakout_1656253812_89b07dc8	1655	0.44746117177419364
breakout_1656253812_89b07dc8	1658	0.5879944119369611
breakout_1656253812_89b07dc8	1660	0.6715380307286978
breakout_1656253812_89b07dc8	1663	0.47988000593613833
breakout_1656253812_89b07dc8	1665	0.6125282944412902
breakout_1656253812_89b07dc8	1668	0.6553223230876029
breakout_1656253812_89b07dc8	1671	0.5668599113123491
breakout_1656253812_89b07dc8	1673	0.3959046802483499
breakout_1656253812_89b07dc8	1676	0.5667659752070904
breakout_1656253812_89b07dc8	1678	0.5266089055221528
breakout_1656253812_89b07dc8	1681	0.634791333694011
breakout_1656253812_89b07dc8	1683	0.7236637374153361
breakout_1656253812_89b07dc8	1686	0.6898261134047061
breakout_1656253812_89b07dc8	1688	0.4759282636223361
breakout_1656253812_89b07dc8	1691	0.44331117474939674
breakout_1656253812_89b07dc8	1693	0.6602313901530579
breakout_1656253812_89b07dc8	1696	0.40255542704835534
breakout_1656253812_89b07dc8	1698	0.7029765136539936
breakout_1656253812_89b07dc8	1701	0.6414928302401677
breakout_1656253812_89b07dc8	1703	0.48914178379345685
breakout_1656253812_89b07dc8	1706	0.8191864107502624
breakout_1656253812_89b07dc8	1709	0.5936818418558687
breakout_1656253812_89b07dc8	1711	0.6688557938905433
breakout_1656253812_89b07dc8	1714	0.5975447772070765
breakout_1656253812_89b07dc8	1716	0.5816450652200729
breakout_1656253812_89b07dc8	1719	0.4387997613521293
breakout_1656253812_89b07dc8	1721	0.5660953696351498
breakout_1656253812_89b07dc8	1724	0.4078418522840366
breakout_1656253812_89b07dc8	1726	0.5962379983393475
breakout_1656253812_89b07dc8	1729	0.4292661015642807
breakout_1656253812_89b07dc8	1731	0.5015878103440627
breakout_1656253812_89b07dc8	1734	0.4419365625362843
breakout_1656253812_89b07dc8	1736	0.5503548514097929
breakout_1656253812_89b07dc8	1739	37.53430379036581
breakout_1656253812_89b07dc8	1742	0.5476633658399805
breakout_1656253812_89b07dc8	1744	0.4503938592970371
breakout_1656253812_89b07dc8	1747	0.39469190960517153
breakout_1656253812_89b07dc8	1749	0.38647392694838345
breakout_1656253812_89b07dc8	1752	0.36586000211536884
breakout_1656253812_89b07dc8	1754	0.39778970542829484
breakout_1656253812_89b07dc8	1757	0.3751856106100604
breakout_1656253812_89b07dc8	1759	0.30765250796684995
breakout_1656253812_89b07dc8	1762	0.335875904886052
breakout_1656253812_89b07dc8	1764	0.3513300591148436
breakout_1656253812_89b07dc8	1767	0.3129954910837114
breakout_1656253812_89b07dc8	1769	0.3634314192458987
breakout_1656253812_89b07dc8	1772	0.5731480389367789
breakout_1656253812_89b07dc8	1775	0.4655495946062729
breakout_1656253812_89b07dc8	1777	0.5446559642441571
breakout_1656253812_89b07dc8	1780	0.46917300671339035
breakout_1656253812_89b07dc8	1782	0.46370600420050323
breakout_1656253812_89b07dc8	1785	0.3837228392949328
breakout_1656253812_89b07dc8	1787	0.7002448130515404
breakout_1656253812_89b07dc8	1790	0.6344169047661126
breakout_1656253812_89b07dc8	1792	0.43816481716930866
breakout_1656253812_89b07dc8	1795	0.5224732598871924
breakout_1656253812_89b07dc8	1797	0.3642569411313161
breakout_1656253812_89b07dc8	1800	0.47797407617326826
breakout_1656253812_89b07dc8	1802	0.47238474001642317
breakout_1656253812_89b07dc8	1805	0.4646957654040307
breakout_1656253812_89b07dc8	1808	0.5401386427693069
breakout_1656253812_89b07dc8	1810	0.577045998070389
breakout_1656253812_89b07dc8	1813	0.4666785385925323
breakout_1656253812_89b07dc8	1815	0.8154099863022566
breakout_1656253812_89b07dc8	1818	0.5473068092251197
breakout_1656253812_89b07dc8	1820	0.3778695218497887
breakout_1656253812_89b07dc8	1823	0.6433408304583281
breakout_1656253812_89b07dc8	1825	0.5228497581556439
breakout_1656253812_89b07dc8	1828	0.45848633721470833
breakout_1656253812_89b07dc8	1830	0.5264200096717104
breakout_1656253812_89b07dc8	1833	0.4511462536174804
breakout_1656253812_89b07dc8	1835	0.38169708487112075
breakout_1656253812_89b07dc8	1838	0.3548985483357683
breakout_1656253812_89b07dc8	1841	0.7283314460655674
breakout_1656253812_89b07dc8	1843	0.805082856444642
breakout_1656253812_89b07dc8	1846	0.5320141110569239
breakout_1656253812_89b07dc8	1848	0.45641491864807904
breakout_1656253812_89b07dc8	1851	0.4625581366708502
breakout_1656253812_89b07dc8	1853	0.5329796720761806
breakout_1656253812_89b07dc8	1856	0.33791820530314
breakout_1656253812_89b07dc8	1858	0.6607816118048504
breakout_1656253812_89b07dc8	1861	0.4965234186965972
breakout_1656253812_89b07dc8	1863	0.7108928422676399
breakout_1656253812_89b07dc8	1866	0.6319345362717286
breakout_1656253812_89b07dc8	1868	0.3766313017113134
breakout_1656253812_89b07dc8	1871	0.60602187726181
breakout_1656253812_89b07dc8	1874	0.5251896030385979
breakout_1656253812_89b07dc8	1876	0.4183655879460275
breakout_1656253812_89b07dc8	1879	0.44829448172822595
breakout_1656253812_89b07dc8	1881	0.6081799189560115
breakout_1656253812_89b07dc8	1884	0.558939800481312
breakout_1656253812_89b07dc8	1886	0.9126250606495887
breakout_1656253812_89b07dc8	1889	0.6642118960153311
breakout_1656253812_89b07dc8	1891	0.5863917720271274
breakout_1656253812_89b07dc8	1894	0.6036275820806623
breakout_1656253812_89b07dc8	1896	37.50300943743787
breakout_1656253812_89b07dc8	1899	0.4661459589842707
breakout_1656253812_89b07dc8	1901	0.3300564927048981
breakout_1656253812_89b07dc8	1904	0.45468652638373896
breakout_1656253812_89b07dc8	1907	0.4185293755726889
breakout_1656253812_89b07dc8	1909	0.38906869920901954
breakout_1656253812_89b07dc8	1912	0.3364303594571538
breakout_1656253812_89b07dc8	1914	0.5353676604572684
breakout_1656253812_89b07dc8	1917	0.3554138703038916
breakout_1656253812_89b07dc8	1919	0.31378069962374866
breakout_1656253812_89b07dc8	1922	0.3030119928298518
breakout_1656253812_89b07dc8	1924	0.4400489534600638
breakout_1656253812_89b07dc8	1927	0.34283810935448855
breakout_1656253812_89b07dc8	1929	0.4085740363225341
breakout_1656253812_89b07dc8	1932	0.3258940883097239
breakout_1656253812_89b07dc8	1934	0.380270226043649
breakout_1656253812_89b07dc8	1937	0.44600864517269656
breakout_1656253812_89b07dc8	1940	0.43052198796067387
breakout_1656253812_89b07dc8	1942	0.36487844472867437
breakout_1656253812_89b07dc8	1945	0.498271316755563
breakout_1656253812_89b07dc8	1947	0.34370436827884987
breakout_1656253812_89b07dc8	1950	0.33216120273573324
breakout_1656253812_89b07dc8	1952	0.3388696577749215
breakout_1656253812_89b07dc8	1955	0.7251002398552373
breakout_1656253812_89b07dc8	1957	0.4622103906585835
breakout_1656253812_89b07dc8	1960	0.5194713301025331
breakout_1656253812_89b07dc8	1962	0.572937922028359
breakout_1656253812_89b07dc8	1965	0.5323138400563039
breakout_1656253812_89b07dc8	1967	0.5777333940495737
breakout_1656253812_89b07dc8	1970	0.28635982010746375
breakout_1656253812_89b07dc8	1973	0.2907790463650599
breakout_1656253812_89b07dc8	1975	0.5337849191273563
breakout_1656253812_89b07dc8	1978	0.45267278293613344
breakout_1656253812_89b07dc8	1980	0.38560114172287285
breakout_1656253812_89b07dc8	1983	0.4569222570862621
breakout_1656253812_89b07dc8	1985	0.5716278615873307
breakout_1656253812_89b07dc8	1988	0.5349726708373055
breakout_1656253812_89b07dc8	1990	0.6740228162962012
breakout_1656253812_89b07dc8	1993	0.36454225407214835
breakout_1656253812_89b07dc8	1995	0.4226065341499634
breakout_1656253812_89b07dc8	1998	0.3445032356539741
breakout_1656253812_89b07dc8	2000	0.4097851910046302
breakout_1656253812_89b07dc8	2003	0.44884696911321953
breakout_1656253812_89b07dc8	2006	0.5254063695319928
breakout_1656253812_89b07dc8	2008	0.3859129684860818
breakout_1656253812_89b07dc8	2011	0.34916553704533726
breakout_1656253812_89b07dc8	2013	0.643171897274442
breakout_1656253812_89b07dc8	2016	0.6155041448655538
breakout_1656253812_89b07dc8	2018	0.3264196932432242
breakout_1656253812_89b07dc8	2021	0.3092834976268932
breakout_1656253812_89b07dc8	2023	0.5459991478128359
breakout_1656253812_89b07dc8	2026	0.5406594123342074
breakout_1656253812_89b07dc8	2028	0.37316453584935516
breakout_1656253812_89b07dc8	2031	0.43055013031698763
breakout_1656253812_89b07dc8	2033	0.4325479243416339
breakout_1656253812_89b07dc8	2036	0.5369024249957874
breakout_1656253812_89b07dc8	2039	0.4421829585917294
breakout_1656253812_89b07dc8	2041	0.48325674916850403
breakout_1656253812_89b07dc8	2044	0.7200094836880453
breakout_1656253812_89b07dc8	2046	0.45020562526769936
breakout_1656253812_89b07dc8	2049	0.6173302233801223
breakout_1656253812_89b07dc8	2051	0.6276732643018477
breakout_1656253812_89b07dc8	2054	0.5315882412251085
breakout_1656253812_89b07dc8	2056	0.7463635959429666
breakout_1656253812_89b07dc8	2059	0.36944761453196406
breakout_1656253812_89b07dc8	2061	34.64915467915125
breakout_1656253812_89b07dc8	2064	0.3488576404633932
breakout_1656253812_89b07dc8	2066	0.45621636538999155
breakout_1656253812_89b07dc8	2069	0.3831880726502277
breakout_1656253812_89b07dc8	2072	0.38900978275341913
breakout_1656253812_89b07dc8	2074	0.2577151174773462
breakout_1656253812_89b07dc8	2077	0.34388667991152033
breakout_1656253812_89b07dc8	2079	0.253831883543171
breakout_1656253812_89b07dc8	2082	0.24226267519406974
breakout_1656253812_89b07dc8	2084	0.538148513995111
breakout_1656253812_89b07dc8	2087	0.40738509900984354
breakout_1656253812_89b07dc8	2089	0.47419724508654326
breakout_1656253812_89b07dc8	2092	0.35473165597068146
breakout_1656253812_89b07dc8	2094	0.2804470448172651
breakout_1656253812_89b07dc8	2097	0.33819561381824315
breakout_1656253812_89b07dc8	2099	0.4297411200241186
breakout_1656253812_89b07dc8	2102	0.42132171179400757
breakout_1656253812_89b07dc8	2105	0.29631502798292786
breakout_1656253812_89b07dc8	2107	0.3659941481309943
breakout_1656253812_89b07dc8	2110	0.2492289217771031
breakout_1656253812_89b07dc8	2112	0.49916438991203904
breakout_1656253812_89b07dc8	2115	0.33605863264529034
breakout_1656253812_89b07dc8	2117	0.27807353250682354
breakout_1656253812_89b07dc8	2120	0.338500538142398
breakout_1656253812_89b07dc8	2122	0.4427233501628507
breakout_1656253812_89b07dc8	2125	0.3950830475660041
breakout_1656253812_89b07dc8	2127	0.4458919189637527
breakout_1656253812_89b07dc8	2130	0.6104562447289936
breakout_1656253812_89b07dc8	2132	0.49003162898588926
breakout_1656253812_89b07dc8	2135	0.37110872665653005
breakout_1656253812_89b07dc8	2137	0.4803957238327712
breakout_1656253812_89b07dc8	2140	0.482155486184638
breakout_1656253812_89b07dc8	2143	0.5059226163430139
breakout_1656253812_89b07dc8	2145	0.6111834833282046
breakout_1656253812_89b07dc8	2148	0.5288184566306882
breakout_1656253812_89b07dc8	2150	0.4844320409465581
breakout_1656253812_89b07dc8	2153	0.698105766728986
breakout_1656253812_89b07dc8	2155	0.496491132711526
breakout_1656253812_89b07dc8	2158	0.6831417716457509
breakout_1656253812_89b07dc8	2160	0.37928513693623245
breakout_1656253812_89b07dc8	2163	0.4103671287884936
breakout_1656253812_89b07dc8	2165	0.38147492456482723
breakout_1656253812_89b07dc8	2168	0.7129156008013524
breakout_1656253812_89b07dc8	2170	0.6904609502526
breakout_1656253812_89b07dc8	2173	0.5286249991622753
breakout_1656253812_89b07dc8	2176	0.663467770209536
breakout_1656253812_89b07dc8	2178	0.5192734187585302
breakout_1656253812_89b07dc8	2181	0.5274443256203085
breakout_1656253812_89b07dc8	2183	0.3852545248810202
breakout_1656253812_89b07dc8	2186	0.4796719300793484
breakout_1656253812_89b07dc8	2188	0.6904557971283793
breakout_1656253812_89b07dc8	2191	0.5853027087287046
breakout_1656253812_89b07dc8	2193	0.5642578643746674
breakout_1656253812_89b07dc8	2196	0.37819855712587014
breakout_1656253812_89b07dc8	2198	0.6187394454609603
breakout_1656253812_89b07dc8	2201	0.36310572555521503
breakout_1656253812_89b07dc8	2203	0.40922648971900344
breakout_1656253812_89b07dc8	2206	0.6843081017723307
breakout_1656253812_89b07dc8	2209	0.47235629986971617
breakout_1656253812_89b07dc8	2211	0.5076810543541797
breakout_1656253812_89b07dc8	2214	0.466300624422729
breakout_1656253812_89b07dc8	2216	0.4543819937389344
breakout_1656253812_89b07dc8	2219	0.5321087760967202
breakout_1656253812_89b07dc8	2221	0.5255020733457059
breakout_1656253812_89b07dc8	2224	0.6250825211755
breakout_1656253812_89b07dc8	2226	0.8044870389858261
breakout_1656253812_89b07dc8	2229	0.7727545475936495
breakout_1656253812_89b07dc8	2231	0.5546047646785155
breakout_1656253812_89b07dc8	2234	0.6752608886454254
breakout_1656253812_89b07dc8	2236	0.6190697355777957
breakout_1656253812_89b07dc8	2239	0.5367018543183804
breakout_1656253812_89b07dc8	2242	0.39672903425525874
breakout_1656253812_89b07dc8	2244	0.4464530437835492
breakout_1656253812_89b07dc8	2247	0.5200571129098535
breakout_1656253812_89b07dc8	2249	0.683331437932793
breakout_1656253812_89b07dc8	2252	0.5710608991794288
breakout_1656253812_89b07dc8	2254	0.44522868120111525
breakout_1656253812_89b07dc8	2257	0.5203347057104111
breakout_1656253812_89b07dc8	2259	0.7595124476356432
breakout_1656253812_89b07dc8	2262	0.3997531055356376
breakout_1656253812_89b07dc8	2264	0.5982469596201554
breakout_1656253812_89b07dc8	2267	0.5560500193969347
breakout_1656253812_89b07dc8	2269	0.4618527679122053
breakout_1656253812_89b07dc8	2272	0.581867893692106
breakout_1656253812_89b07dc8	2275	0.6528530654031783
breakout_1656253812_89b07dc8	2277	0.6630126990494318
breakout_1656253812_89b07dc8	2280	0.6438355391728692
breakout_1656253812_89b07dc8	2282	0.2959863735595718
breakout_1656253812_89b07dc8	2285	0.619559375802055
breakout_1656253812_89b07dc8	2287	0.45436572283506393
breakout_1656253812_89b07dc8	2290	0.5852849522489123
breakout_1656253812_89b07dc8	2292	0.5526638687588274
breakout_1656253812_89b07dc8	2295	0.482919828791637
breakout_1656253812_89b07dc8	2297	0.5196868818020448
breakout_1656253812_89b07dc8	2300	0.7903111877967604
breakout_1656253812_89b07dc8	2302	0.5628065270720981
breakout_1656253812_89b07dc8	2305	0.5498344529187307
breakout_1656253812_89b07dc8	2308	0.7520570802735165
breakout_1656253812_89b07dc8	2310	0.48428875755053014
breakout_1656253812_89b07dc8	2313	0.7828995120944455
breakout_1656253812_89b07dc8	2315	0.38580343208741397
breakout_1656253812_89b07dc8	2318	0.5398857603431679
breakout_1656253812_89b07dc8	2320	0.6542082884116098
breakout_1656253812_89b07dc8	2323	0.4863775755511597
breakout_1656253812_89b07dc8	2325	0.5980060186702758
breakout_1656253812_89b07dc8	2328	0.5068528346018866
breakout_1656253812_89b07dc8	2330	0.6687196782440878
breakout_1656253812_89b07dc8	2333	0.6779359108768404
breakout_1656253812_89b07dc8	2335	0.700153510493692
breakout_1656253812_89b07dc8	2338	0.61932383175008
breakout_1656253812_89b07dc8	2341	0.7168003370170482
breakout_1656253812_89b07dc8	2343	0.39410059701185673
breakout_1656253812_89b07dc8	2346	0.4821047089644708
breakout_1656253812_89b07dc8	2348	0.5556686277268454
breakout_1656253812_89b07dc8	2351	0.6629676384618506
breakout_1656253812_89b07dc8	2353	0.3048900517169386
breakout_1656253812_89b07dc8	2356	0.49152803502511233
breakout_1656253812_89b07dc8	2358	0.4752611367730424
breakout_1656253812_89b07dc8	2361	0.49369977484457195
breakout_1656253812_89b07dc8	2363	0.64175329398131
breakout_1656253812_89b07dc8	2366	0.26444422535132617
breakout_1656253812_89b07dc8	2368	0.37479055928997695
breakout_1656253812_89b07dc8	2371	0.759339188807644
breakout_1656253812_89b07dc8	2374	0.3276725895702839
breakout_1656253812_89b07dc8	2376	0.5470598100218922
breakout_1656253812_89b07dc8	2379	0.5520699096377939
breakout_1656253812_89b07dc8	2381	0.598104509525001
breakout_1656253812_89b07dc8	2384	0.5958023591665551
breakout_1656253812_89b07dc8	2386	0.67095907474868
breakout_1656253812_89b07dc8	2389	0.44070868205744773
breakout_1656253812_89b07dc8	2391	0.8048041488509625
breakout_1656253812_89b07dc8	2394	0.5660700788721442
breakout_1656253812_89b07dc8	2396	0.607754954311531
breakout_1656253812_89b07dc8	2399	0.650270233862102
breakout_1656253812_89b07dc8	2401	0.6526371485088021
breakout_1656253812_89b07dc8	2404	0.6877121728030033
breakout_1656253812_89b07dc8	2407	0.4480673428042792
breakout_1656253812_89b07dc8	2409	0.7891120841959491
breakout_1656253812_89b07dc8	2412	0.7391814617440104
breakout_1656253812_89b07dc8	2414	0.5881932435440831
breakout_1656253812_89b07dc8	2417	0.8468714618356898
breakout_1656253812_89b07dc8	2419	0.4636574506293982
breakout_1656253812_89b07dc8	2422	0.4559378268895671
breakout_1656253812_89b07dc8	2424	0.6471423937473446
breakout_1656253812_89b07dc8	2427	0.5702585460385308
breakout_1656253812_89b07dc8	2429	0.6939167052041739
breakout_1656253812_89b07dc8	2432	0.6105407025897875
breakout_1656253812_89b07dc8	2434	0.8523991635884158
breakout_1656253812_89b07dc8	2437	0.6871421531541273
breakout_1656253812_89b07dc8	2440	0.3504379376536235
breakout_1656253812_89b07dc8	2442	0.6586436927318573
breakout_1656253812_89b07dc8	2445	0.6547345713479444
breakout_1656253812_89b07dc8	2447	1.2164142682449892
breakout_1656253812_89b07dc8	2450	0.8488366748206317
breakout_1656253812_89b07dc8	2452	0.711963125388138
breakout_1656253812_89b07dc8	2455	0.5763339785044082
breakout_1656253812_89b07dc8	2457	0.7880635785404593
breakout_1656253812_89b07dc8	2460	0.6201022062450647
breakout_1656253812_89b07dc8	2462	1.0742026708321646
breakout_1656253812_89b07dc8	2465	0.5019216262735426
breakout_1656253812_89b07dc8	2467	0.5313146517146379
breakout_1656253812_89b07dc8	2470	0.5715107461437583
breakout_1656253812_89b07dc8	2473	0.5697384444065392
breakout_1656253812_89b07dc8	2475	0.5225741139147431
breakout_1656253812_89b07dc8	2478	0.7042137545067817
breakout_1656253812_89b07dc8	2480	0.7567376437364146
breakout_1656253812_89b07dc8	2483	0.7202799963997677
breakout_1656253812_89b07dc8	2485	0.661667708074674
breakout_1656253812_89b07dc8	2488	0.39043231890536845
breakout_1656253812_89b07dc8	2490	0.696469186921604
breakout_1656253812_89b07dc8	2493	0.7492647296749055
breakout_1656253812_89b07dc8	2495	0.6229624322149903
breakout_1656253812_89b07dc8	2498	0.7503803526051342
breakout_1656253812_89b07dc8	2500	0.5541557724354789
breakout_1656253812_89b07dc8	2503	0.5075603887671605
breakout_1656253812_89b07dc8	2506	0.5550437325146049
breakout_1656253812_89b07dc8	2508	0.7277706909226254
breakout_1656253812_89b07dc8	2511	0.3837516700150445
breakout_1656253812_89b07dc8	2513	0.6755555852432735
breakout_1656253812_89b07dc8	2516	0.8887591273523867
breakout_1656253812_89b07dc8	2518	0.530662264325656
breakout_1656253812_89b07dc8	2521	0.45231428020633757
breakout_1656253812_89b07dc8	2523	0.7118146223947406
breakout_1656253812_89b07dc8	2526	0.652551609557122
breakout_1656253812_89b07dc8	2528	0.5443627868662588
breakout_1656253812_89b07dc8	2531	0.5398333192570135
breakout_1656253812_89b07dc8	2533	0.6618363198358566
breakout_1656253812_89b07dc8	2536	0.7147921217838302
